SETTLEMENTDATE,DUID,BIDTYPE,OFFERDATE,PRICEBAND1,PRICEBAND2,PRICEBAND3,PRICEBAND4,PRICEBAND5,PRICEBAND6,PRICEBAND7,PRICEBAND8,PRICEBAND9,PRICEBAND10
2020-01-16,TORRB3,LOWER6SEC,2019-12-23 08:38:50,0.04,0.5,2.0,3.0,5.0,10.0,20.0,300.0,1000.0,14699.0
2020-01-16,TORRB4,LOWER6SEC,2019-12-23 08:38:50,0.04,0.5,2.0,3.0,5.0,10.0,20.0,300.0,1000.0,14699.0
2020-01-16,TORRB1,LOWERREG,2019-12-23 08:38:50,0.0,10.99,18.99,45.99,269.99,1000.0,8999.99,11499.99,12899.99,14700.0
2020-01-16,TORRB2,LOWERREG,2019-12-23 08:38:50,0.0,10.99,18.99,45.99,269.99,1000.0,8999.99,11499.99,12899.99,14700.0
2020-01-16,TORRB3,LOWERREG,2019-12-23 08:38:50,0.0,10.99,18.99,45.99,269.99,1000.0,8999.99,11499.99,12899.99,14700.0
2020-01-16,TORRB4,LOWERREG,2019-12-23 08:38:50,0.0,10.99,18.99,45.99,269.99,1000.0,8999.99,11499.99,12899.99,14700.0
2020-01-16,TORRB1,RAISE5MIN,2019-12-23 08:38:50,0.04,0.5,20.0,40.0,75.0,300.0,8500.0,9000.0,9500.0,14699.0
2020-01-16,TORRB2,RAISE5MIN,2019-12-23 08:38:50,0.04,0.5,20.0,40.0,75.0,300.0,8500.0,9000.0,9500.0,14699.0
2020-01-16,TORRB3,RAISE5MIN,2019-12-23 08:38:50,0.04,0.5,20.0,40.0,75.0,300.0,8500.0,9000.0,9500.0,14699.0
2020-01-16,TORRB4,RAISE5MIN,2019-12-23 08:38:50,0.04,0.5,20.0,40.0,75.0,300.0,8500.0,9000.0,9500.0,14699.0
2020-01-16,TORRB1,RAISE60SEC,2019-12-23 08:38:50,0.04,0.5,5.0,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2020-01-16,TORRB2,RAISE60SEC,2019-12-23 08:38:50,0.04,0.5,5.0,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2020-01-16,TORRB3,RAISE60SEC,2019-12-23 08:38:50,0.04,0.5,5.0,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2020-01-16,TORRB4,RAISE60SEC,2019-12-23 08:38:50,0.04,0.5,5.0,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2020-01-16,TORRB1,RAISE6SEC,2019-12-23 08:38:50,0.04,0.5,1.5,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2020-01-16,TORRB2,RAISE6SEC,2019-12-23 08:38:50,0.04,0.5,1.5,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2020-01-16,TORRB3,RAISE6SEC,2019-12-23 08:38:50,0.04,0.5,1.5,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2020-01-16,TORRB4,RAISE6SEC,2019-12-23 08:38:50,0.04,0.5,1.5,10.0,20.0,40.0,100.0,300.0,5000.0,14699.0
2020-01-16,TORRB1,RAISEREG,2019-12-23 08:38:50,0.0,10.99,18.99,45.99,102.0,269.99,4999.99,11499.99,12899.99,14700.0
2020-01-16,TORRB2,RAISEREG,2019-12-23 08:38:50,0.0,10.99,18.99,45.99,102.0,269.99,4999.99,11499.99,12899.99,14700.0
2020-01-16,TORRB3,RAISEREG,2019-12-23 08:38:50,0.0,10.99,18.99,45.99,102.0,269.99,4999.99,11499.99,12899.99,14700.0
2020-01-16,TORRB4,RAISEREG,2019-12-23 08:38:50,0.0,10.99,18.99,45.99,102.0,269.99,4999.99,11499.99,12899.99,14700.0
2020-01-13,TORRB1,LOWER5MIN,2019-12-23 08:40:45,0.0,0.8,1.6,79.85,300.0,1000.0,8500.0,9000.0,9500.0,14699.0
2020-01-13,TORRB2,LOWER5MIN,2019-12-23 08:40:45,0.0,0.8,1.6,79.85,300.0,1000.0,8500.0,9000.0,9500.0,14699.0
2020-01-13,TORRB3,LOWER5MIN,2019-12-23 08:40:45,0.0,0.8,1.6,79.85,300.0,1000.0,8500.0,9000.0,9500.0,14699.0
